ID,Stratum,landcover,alertstrata,Long,Lat,zone,x,y,pixel,line,centxUTM,centyUTM,MGRS,GlobalForestChangeYear(Hansen2013)
698,17,4,5,-62.46003191,-36.80864887,20,548164.5639,-4073781.492,11606,442460,548175,-4073775,20HNE,0
699,14,4,2,35.37359214,14.77726199,36,755505.1192,1635040.874,18517,208832,755505,1635045,36PYB,0
700,14,4,2,40.2755776,45.01070198,37,600516.3196,4984930.65,13351,133835,600525,4984935,37TFK,0
701,14,4,2,-109.0051536,26.30412647,12,699147.3304,2910901.314,16638,196303,699135,2910915,12RXQ,0
702,17,4,5,-65.43509103,-27.7852701,20,260061.646,-3075793.761,2002,409194,260055,-3075795,20JKQ,0
703,15,4,3,27.54624367,-15.98476092,35,558448.6522,-1767326.442,11948,358910,558435,-1767315,35LNC,0
704,16,4,4,37.73962594,-1.903343027,37,359817.426,-210428.5858,5327,307014,359805,-210435,37MCT,0
705,15,4,3,3.225880671,50.08264096,31,516160.4335,5547843.601,10539,111739,516165,5547855,31UER,0
706,17,4,5,30.42319288,54.12086199,36,331598.8627,6000038.125,4387,63332,331605,6000045,36UUF,0
707,15,4,3,95.07931921,16.74253266,46,721670.3103,1852232.152,17389,241592,721665,1852245,46QGD,0
708,17,4,5,35.80844515,54.99507529,36,679649.5462,6097851.038,15988,60072,679635,6097845,36UXG,0
709,15,4,3,20.84024265,13.56978518,34,482716.0491,1500153.171,9424,216662,482715,1500165,34PDA,0
710,17,4,5,149.5382786,-32.01012732,55,739762.2423,-3544374.506,17992,404813,739755,-3544365,55HGE,0
711,15,4,3,117.5579726,-34.1711615,50,551424.28,-3781274.932,11714,409376,551415,-3781275,50HNH,0
712,17,4,5,-119.2305426,45.95207724,11,327136.2725,5091142.064,4238,123629,327135,5091135,11TLM,0
713,15,4,3,80.52702402,25.70165351,44,452546.4062,2842729.476,8418,205242,452535,2842725,44RMP,0
714,14,4,2,22.95196297,51.82892219,34,634507.4152,5743812.318,14484,75207,634515,5743815,34UFC,0
715,16,4,4,9.665223753,11.49096215,32,572550.1955,1270350.14,12419,210988,572565,1270365,32PNT,0
716,16,4,4,-56.7221942,-29.86808586,21,526829.1451,-3304200.735,10894,420140,526815,-3304215,21JWH,0
717,16,4,4,-46.7126975,-19.5288793,23,320294.9981,-2160246.496,4010,382008,320295,-2160255,23KLU,0
718,14,4,2,141.1291824,-35.16080574,54,511765.0024,-3890883.684,10392,413030,511755,-3890895,54HWG,0
719,16,4,4,38.62855663,45.51525505,37,470988.159,5040258.391,9033,131991,470985,5040255,37TDL,0
720,17,4,5,-58.30859308,-35.70980339,21,381625.7293,-3952551.28,6054,441751,381615,-3952545,21HUA,0
721,16,4,4,35.39857607,36.84539277,36,713864.8885,4080406.793,17129,127320,713865,4080405,36SYF,0
722,17,4,5,-73.7528708,3.486607007,18,638530.0361,385471.3061,14618,297150,638535,385485,18NXJ,0
723,17,4,5,32.57580485,47.38651148,36,467983.6493,5248204.408,8933,88393,467985,5248215,36TVT,0
724,17,4,5,-72.42234221,46.19817649,18,698877.5096,5119296.492,16629,139356,698865,5119305,18TXS,0
725,16,4,4,91.35837822,24.98105385,46,334304.3421,2763852.524,4477,211205,334305,2763855,46RCN,0
726,14,4,2,31.32004242,39.33196795,36,355207.6059,4354962.091,5174,118168,355215,4354965,36SUJ,0
727,15,4,3,74.24247532,31.66192965,43,428185.5055,3503213.346,7606,183226,428175,3503205,43SDR,0
728,14,4,2,12.06949646,55.02418522,33,312680.7417,6101409.384,3756,96619,312675,6101415,33UUB,0
729,14,4,2,51.93183744,57.07706924,39,556489.06,6326350.563,11883,92455,556485,6326355,39VWD,0
730,17,4,5,-52.13855571,-24.5825055,22,384718.4933,-2719197.004,6157,400639,384705,-2719185,22JCT,0
731,1,4,1,8.192810821,56.28905407,32,450034.398,6238544.066,8335,45382,450045,6238545,32VMH,0
732,17,4,5,99.8736916,14.18284776,47,594278.7949,1568124.647,13143,251063,594285,1568115,47PNR,0
733,14,4,2,-99.29071429,34.47579049,14,473303.7302,3814951.069,9110,176168,473295,3814965,14SMD,0
734,15,4,3,132.900046,48.38204691,53,344517.0012,5360895.138,4817,104637,344505,5360895,53ULP,0
735,16,4,4,35.90355748,-4.689818374,36,822155.7093,-519045.2932,20739,280635,822165,-519045,36MZV,0
736,15,4,3,-90.08471358,32.73573733,15,773192.1709,3625751.78,19107,185809,773205,3625755,15SYS,0
737,15,4,3,1.20465386,52.49818341,31,378126.5158,5817964.979,5938,102735,378135,5817975,31UCU,0
738,14,4,2,82.60360762,52.43784353,44,609007.6183,5810947.598,13634,106301,609015,5810955,44UPD,0
739,17,4,5,-60.32811158,-33.9879831,20,746811.6547,-3764042.018,18227,432136,746805,-3764055,20HQH,0
740,16,4,4,-100.0430366,39.23677886,14,409982.427,4343571.021,7000,158548,409995,4343565,14SMJ,0
741,14,4,2,37.48621455,45.1402623,37,380982.0502,4999646.56,6033,133345,380985,4999635,37TCL,0
742,16,4,4,42.46432474,45.79634095,38,302939.3931,5074546.92,3431,134182,302925,5074545,38TLR,0
743,15,4,3,-63.14010356,-34.69614664,20,487168.2335,-3839356.656,9572,434646,487155,-3839355,20HMG,0
744,15,4,3,43.23699642,51.4040185,38,377372.4854,5696229.569,5913,113459,377385,5696235,38ULC,0
745,14,4,2,43.98611549,52.51464664,38,431198.2099,5818764.255,7707,109375,431205,5818755,38UMD,0
746,15,4,3,62.67801262,54.09279464,41,478940.8762,5993894.047,9298,103537,478935,5993895,41UMV,0
747,17,4,5,148.5343319,-28.88183099,55,649623.0895,-3195861.413,14988,393196,649635,-3195855,55JFJ,0
748,14,4,2,103.7970967,23.69576244,48,377359.361,2621061.304,5912,209299,377355,2621055,48QUM,0
749,17,4,5,148.4290502,-28.83578055,55,639416.6128,-3190630.389,14647,393022,639405,-3190635,55JFJ,0
750,14,4,2,21.45242061,47.39841046,34,534138.9936,5249538.78,11138,91683,534135,5249535,34TET,0
751,14,4,2,19.99561638,-34.34531397,34,407622.6185,-3800901.616,6921,393364,407625,-3800895,34HDH,0
752,15,4,3,8.314250925,7.605888517,32,424358.4579,840788.5407,7479,225307,424365,840795,32NMP,0
753,17,4,5,32.19117372,3.452814534,36,410157.1905,381682.5795,7005,250611,410145,381675,36NVJ,0
754,15,4,3,18.01930163,47.59273292,33,726983.8575,5275453.692,17566,124151,726975,5275455,33TYN,0
755,14,4,2,-112.9690801,50.94117606,12,361661.3906,5645129.65,5389,105163,361665,5645115,12UUB,0
756,17,4,5,13.2582795,58.36402658,33,398102.2304,6470558.319,6604,84314,398115,6470565,33VUE,0
757,16,4,4,66.09948402,53.54602446,42,307834.0122,5936927.811,3595,105436,307845,5936925,42UUE,0
758,15,4,3,76.38508658,25.38629275,43,639337.164,2808444.647,14645,206385,639345,2808435,43RFJ,0
759,17,4,5,100.5140391,14.98785714,47,662796.2158,1657539.299,15427,248082,662805,1657545,47PPS,0
760,17,4,5,11.35859622,49.40448128,32,671105.0608,5475096.505,15704,70830,671115,5475105,32UPV,0
761,14,4,2,39.82788748,51.50752659,37,557456.0243,5706591.13,11915,109780,557445,5706585,37UET,0
762,15,4,3,104.6677118,-4.322905241,48,463128.9225,-477828.069,8771,312595,463125,-477825,48MVA,0
763,14,4,2,-1.404206658,42.60892709,30,630893.7842,4718622.501,14363,76046,630885,4718625,30TXN,0
764,15,4,3,30.54852215,53.97844382,36,339238.8372,5983905.64,4641,63870,339225,5983905,36UUE,0
765,14,4,2,-81.01257429,40.85553324,17,498940.1773,4522720.159,9965,159242,498945,4522725,17TMF,0
766,14,4,2,-50.94589785,-21.10179808,22,505618.9513,-2333414.933,10187,387780,505605,-2333415,22KEB,0
767,15,4,3,68.72297086,36.72248352,42,475261.7178,4064123.046,9176,167863,475275,4064115,42SVF,0
768,16,4,4,40.28758379,7.189994638,37,642168.3235,794952.161,14739,273501,642165,794955,37NFJ,0
769,14,4,2,127.7991415,49.74747217,52,413489.0745,5511246.077,7116,89625,413475,5511255,52UDA,0
770,16,4,4,119.7234497,-33.6847329,50,752466.8678,-3730530.08,18416,407685,752475,-3730545,50HQH,0
771,15,4,3,-100.8276026,36.92769416,14,337225.517,4088411.334,4574,167053,337215,4088415,14SLF,0
772,14,4,2,-3.425489823,37.50211452,30,462391.8933,4150660.947,8747,94978,462405,4150665,30SVG,0
773,16,4,4,35.94941069,48.73656624,36,716850.3791,5402368.967,17229,83255,716865,5402355,36UYV,0
774,16,4,4,89.57643585,25.34193552,45,759319.0073,2805307.316,18644,209823,759315,2805315,45RYJ,0
775,14,4,2,2.632002978,49.19849975,31,473190.9204,5449587.61,9107,115015,473205,5449575,31UDQ,0
776,14,4,2,-95.64215997,40.55933661,15,276304.5754,4493196.186,2544,156894,276315,4493205,15TTF,0
777,15,4,3,-120.9766601,45.52584883,10,658004.1713,5043359.414,11933,121888,658005,5043345,10TFR,0
778,17,4,5,-73.15512635,-39.68680143,18,658200.0709,-4394622.95,15274,456487,658215,-4394625,18HXB,0
779,14,4,2,119.6924105,-32.9577674,50,751671.6158,-3649823.396,18389,404994,751665,-3649815,50HQJ,0
780,16,4,4,75.88983538,23.735064,43,590692.9144,2625178.426,13023,212494,590685,2625165,43QEG,0
781,15,4,3,74.2841304,24.74767982,43,427613.7471,2737198.477,7587,208760,427605,2737185,43RDH,0
782,17,4,5,68.36464086,25.6226666,42,436212.1587,2834050.585,7874,208865,436215,2834055,42RVP,0
783,15,4,3,102.3674986,15.13989447,48,217084.7311,1675497.394,570,240818,217095,1675485,48PTB,0
784,14,4,2,36.7764762,51.80816518,37,346711.2868,5742040.383,4891,108598,346725,5742045,37UCT,0
785,16,4,4,74.48971786,26.6426478,43,449212.8084,2946957.617,8307,201768,449205,2946945,43RDK,0
786,17,4,5,-88.73685018,37.93004344,16,347358.6804,4199475.633,4912,170017,347355,4199475,16SCH,0
787,17,4,5,-105.3232889,21.67168436,13,466553.4472,2396522.589,8885,220115,466545,2396535,13QDE,0
788,16,4,4,-96.42530892,34.4835031,14,736440.3392,3818776.902,17882,176041,736455,3818775,14SQD,0
789,17,4,5,117.5696649,-33.3299673,50,553017.0995,-3688012.94,11767,406267,553005,-3688005,50HNJ,0
790,16,4,4,-119.7882145,55.9836068,11,326057.2161,6207764.287,4202,86408,326055,6207765,11VLC,0
791,17,4,5,-90.44530433,45.01919975,15,701281.8871,4988258.419,16710,140392,701295,4988265,15TYK,0
792,15,4,3,24.01773793,43.62917478,34,743451.8028,4835113.229,18115,105497,743445,4835115,34TGP,0
793,14,4,2,46.9722661,40.20351316,38,667856.7811,4452210.87,15595,154926,667845,4452225,38TPK,0
794,15,4,3,24.10511895,52.33411012,35,302768.9794,5802145.561,3426,106595,302775,5802135,35ULU,0
795,15,4,3,-97.74384046,39.8503906,14,607460.6018,4411907.158,13582,156270,607455,4411905,14TPK,0
796,16,4,4,-62.80340984,-17.63649385,20,520853.8075,-1949980.222,10695,371667,520845,-1949985,20KNF,0
797,17,4,5,26.76134444,44.79765587,35,481124.2041,4960500.632,9371,134649,481125,4960515,35TMK,0
798,16,4,4,34.94181337,36.94431625,36,672910.0978,4090456.681,15764,126985,672915,4090455,36SXG,0
799,15,4,3,120.0544188,41.24377825,51,253172.6884,4570004.151,1773,124334,253185,4570005,51TTF,0
800,15,4,3,-88.85238412,41.27569642,16,344859.0573,4571017.422,4829,157632,344865,4571025,16TCL,0
801,17,4,5,-0.558563385,48.46040378,30,680487.3339,5370353.334,16016,54322,680475,5370345,30UXU,0
802,15,4,3,96.69633645,17.05105758,47,254802.0122,1886649.234,1827,240445,254805,1886655,47QKU,0
803,14,4,2,15.97269022,50.04439219,33,569645.0711,5544019.625,12322,115199,569655,5544015,33UWR,0
804,16,4,4,74.67906984,19.95182464,43,466418.691,2206182.329,8881,226460,466425,2206185,43QDC,0
805,17,4,5,64.64739962,32.24088043,41,655206.7967,3568326.532,15174,184389,655215,3568335,41SPR,0
806,14,4,2,-101.6859656,37.97783757,14,264087.2772,4206760.185,2136,163108,264075,4206765,14SKH,0
807,15,4,3,-62.85245782,45.63840233,20,511498.7235,5053883.372,10383,138205,511485,5053875,20TNR,0
808,16,4,4,78.91606064,21.35805423,44,283904.1327,2363206.997,2797,221226,283905,2363205,44QKJ,0
809,14,4,2,5.316900881,9.298990235,31,754513.4566,1028739.83,18484,262376,754515,1028745,31PGL,0
810,17,4,5,71.03693346,23.03105972,42,708730.9794,2548410.077,16958,218386,708735,2548425,42QYL,0
811,17,4,5,115.5561592,35.92796626,50,369747.4926,3976922.009,5658,150769,369735,3976935,50SLE,0
812,16,4,4,9.664219834,37.21355387,32,558934.3346,4118769.629,11965,116041,558945,4118775,32SNG,0
813,15,4,3,-70.83340106,43.55007454,19,351901.1525,4823535.431,5064,149215,351915,4823535,19TCJ,0
814,16,4,4,123.9884016,46.4967773,51,575846.2086,5149719.809,12528,105010,575835,5149725,51TWM,0
815,17,4,5,145.7902592,-34.13385003,55,388455.4924,-3777657.993,6282,412589,388455,-3777645,55HCC,0
816,16,4,4,28.57676746,-26.25125747,35,657474.2016,-2904468.065,15249,396815,657465,-2904465,35JPM,0
817,16,4,4,-94.1482988,41.44790833,15,404082.2332,4589117.358,6803,153697,404085,4589115,15TVF,0
818,16,4,4,103.6515617,15.25898965,48,355197.1737,1687420.233,5173,240420,355185,1687425,48PUB,0
819,14,4,2,-46.1880389,-11.54340647,23,370448.9917,-1276334.033,5682,352544,370455,-1276335,23LLH,0
820,20,5,4,33.67842246,7.775554417,36,574803.6179,859545.0964,12494,234682,574815,859545,36NWP,0
821,19,5,3,45.12030378,67.18196947,38,505206.3005,7451670.824,10174,54944,505215,7451685,38WNV,0
822,19,5,3,-6.306115594,54.75899733,29,673333.8667,6071302.492,15778,100957,673335,6071295,29UPA,0
823,20,5,4,-66.68539429,-14.37155726,19,749609.1831,-1590071.244,18320,363002,749595,-1590075,19LGE,0
824,18,5,2,-117.0985405,61.95106506,11,494830.4393,6868732.69,9828,64376,494835,6868725,11VMJ,0
825,21,5,5,-57.8517095,-17.2327747,21,409451.1772,-1905505.422,6982,373516,409455,-1905495,21KVB,0
826,19,5,3,-84.38769753,52.77132239,16,676221.1275,5850032.128,15874,114998,676215,5850045,16UFD,0
827,18,5,2,-166.2093288,66.08395946,3,445295.9523,7329796.227,4843,19007,445305,7329795,03WVP,0
828,20,5,4,69.66744146,50.34253442,42,547492.664,5576929.344,11583,117436,547485,5576925,42UWA,0
829,18,5,2,35.21344438,12.79760657,36,740276.2085,1415782.398,18009,216141,740265,1415775,36PYV,0
830,21,5,5,-60.68423367,-51.66767474,20,660143.1184,-5726616.365,15338,497555,660135,-5726625,20FPH,0
831,19,5,3,-110.7491692,53.19811546,12,516756.177,5894338.977,10559,96856,516765,5894325,12UWE,0
832,19,5,3,86.7433043,70.75546013,45,490557.16,7850143.624,9685,41662,490545,7850145,45WVU,0
833,19,5,3,-156.6509795,58.22616053,4,637955.0048,6456294.42,14599,51458,637965,6456285,04VFK,0
834,19,5,3,143.7332508,72.33969409,54,592521.644,8028926.497,13084,15703,592515,8028915,54XWF,0
835,19,5,3,92.96134939,31.07926742,46,496313.2338,3438387.451,9877,188721,496305,3438375,46RDV,0
836,19,5,3,-89.58958323,56.81981442,16,341950.3891,6300318.927,4732,99989,341955,6300315,16VCJ,0
837,21,5,5,-113.0751815,60.93543968,12,387547.3294,6757376.653,6252,68088,387555,6757365,12VUN,0
838,21,5,5,-56.17672464,-28.99373078,21,580193.2768,-3207570.317,12673,416919,580185,-3207585,21JWJ,0
839,19,5,3,-52.15278542,4.709182496,22,372145.4223,520623.5187,5738,292645,372135,520635,22NCL,0
840,21,5,5,30.64920388,8.247275635,36,241032.5266,912397.1112,1368,232920,241035,912405,36PTQ,0
841,20,5,4,-58.65470796,-28.93654826,21,338721.217,-3202082.745,4624,416736,338715,-3202095,21JUJ,0
842,20,5,4,-79.18034604,50.98091463,17,627732.332,5649278.643,14258,121690,627735,5649285,17UPS,0
843,20,5,4,79.08919356,62.54279307,44,401712.6861,6936104.733,6724,68796,401715,6936105,44VMQ,0
844,21,5,5,-64.73696455,-12.75170414,20,311429.4586,-1410308.93,3714,353678,311415,-1410315,20LLL,0
845,21,5,5,-51.4614249,-29.97515658,22,455485.313,-3316122.063,8516,420537,455475,-3316125,22JDM,0
846,20,5,4,-57.82825321,-24.58164519,21,416138.5068,-2718877.372,7205,400629,416145,-2718885,21JVN,0
847,20,5,4,-78.18953565,53.01249924,17,688535.9971,5877355.762,16285,114088,688545,5877345,17UPU,0
848,18,5,2,-4.432422064,14.93347188,30,345942.4092,1651464.048,4865,178285,345945,1651455,30PUB,0
849,21,5,5,22.63547419,-14.95830039,34,675880.5606,-1654361.892,15863,321813,675885,-1654365,34LFJ,0
850,19,5,3,-58.24624902,-21.2707076,21,370706.2305,-2352618.237,5690,388420,370695,-2352615,21KUS,0
851,20,5,4,-66.87044719,-13.16258642,19,730828.3147,-1456092.81,17694,358536,730815,-1456095,19LGF,0
852,18,5,2,113.7978199,-23.9977833,49,784650.3653,-2656809.174,19489,381894,784665,-2656815,49KGP,0
853,19,5,3,-77.14302775,7.568607637,18,263544.8997,837189.8938,2118,282093,263535,837195,18NTP,0
854,20,5,4,123.7438074,45.26230419,51,558355.2919,5012358.813,11945,109589,558345,5012355,51TWL,0
855,21,5,5,-57.97907888,-35.97467637,21,411728.402,-3981582.761,7058,442719,411735,-3981585,21HVA,0
856,21,5,5,-8.570725677,10.35928745,29,546994.3507,1145168.668,11567,265161,547005,1145175,29PNM,0
857,18,5,2,-68.7731656,4.041696947,19,525178.6997,446739.8962,10839,295108,525165,446745,19NEE,0
858,20,5,4,-59.92682434,-27.81868837,21,211675.7387,-3080556.443,389,412685,211665,-3080565,21JTK,0
859,21,5,5,-121.9097312,61.03787886,10,558895.9802,6767496.784,8629,64416,558885,6767505,10VEN,0
860,21,5,5,35.84283398,-18.09157554,36,800894.4635,-2002636.573,20030,330088,800895,-2002635,36KZF,0
861,18,5,2,-58.59141079,-23.08409404,21,336996.3812,-2553716.727,4567,395123,337005,-2553705,21KUQ,0
862,21,5,5,-57.85548274,-26.32200583,21,414618.0996,-2911627.399,7154,407054,414615,-2911635,21JVL,0
863,1,5,1,153.708655,68.17395915,56,529402.0839,7562428.197,10980,34587,529395,7562415,56WNA,0
864,1,5,1,-99.23576153,49.52062979,14,482936.2624,5485361.05,9431,120488,482925,5485365,14UMV,0
865,20,5,4,65.69078788,60.09418239,41,649631.453,6664946.716,14988,81169,649635,6664935,41VPG,0
866,20,5,4,154.4755714,59.46689896,56,583620.0013,6592970.892,12788,66902,583635,6592965,56VNM,0
867,20,5,4,147.1571354,-29.49661477,55,515231.2558,-3263018.602,10508,395435,515235,-3263025,55JEH,0
868,18,5,2,143.7994596,-31.35537351,54,766306.0887,-3472374.279,18877,399079,766305,-3472365,54JYL,0
869,21,5,5,-114.8153072,60.01752212,11,621777.8912,6655373.964,14059,71488,621765,6655365,11VPG,15
870,21,5,5,17.43402657,1.405458875,33,770847.2094,155486.9189,19028,294817,770835,155475,33NYB,0
871,18,5,2,142.1922601,-25.68761917,54,619637.8353,-2841629.994,13988,378054,619635,-2841615,54JXS,0
872,20,5,4,-159.7745925,61.98105409,4,459404.4456,6872311.81,8647,37590,459405,6872325,04VDP,0
873,21,5,5,-60.39268466,-31.60018257,20,747376.3255,-3499070.917,18246,423303,747375,-3499065,20JQL,0
874,20,5,4,22.08480944,-11.13284899,34,618461.9613,-1230885.226,13949,307697,618465,-1230885,34LFN,0
875,18,5,2,-76.12057295,49.22382154,18,418407.1091,5452941.691,7280,128235,418395,5452935,18UVV,0
876,19,5,3,-56.45414137,49.06289698,21,539875.0965,5434591.27,11329,128846,539865,5434605,21UWQ,0
877,21,5,5,-114.5044718,59.94073752,11,639421.6958,6647439.833,14648,71752,639435,6647445,11VPG,0
878,21,5,5,39.5782335,57.27461031,37,534867.076,6348102.949,11162,88396,534855,6348105,37VED,0
879,19,5,3,78.45066204,63.85862635,44,374702.0229,7083763.625,5824,63874,374715,7083765,44VLR,0
880,20,5,4,-90.67637226,30.2125932,15,723659.7824,3344625.757,17455,195180,723645,3344625,15RYP,0
881,19,5,3,-114.1140432,60.1754606,11,660084.6254,6674450.907,15336,70852,660075,6674445,11VPG,5
882,18,5,2,-57.36693449,-20.10354918,21,461641.6944,-2222982.346,8722,384099,461655,-2222985,21KVT,0
883,21,5,5,-107.5474508,59.08388924,13,354021.9225,6552178.014,5134,81594,354015,6552165,13VCF,0
884,21,5,5,-100.5608041,61.29317471,14,416367.3221,6796442.398,7212,76785,416355,6796455,14VMP,0
885,21,5,5,-60.93082524,-28.83097954,20,701888.1123,-3191018.275,16730,413035,701895,-3191025,20JQP,0
886,20,5,4,22.16280198,-16.5440882,34,624074.9496,-1829479.466,14136,327650,624075,-1829475,34KFG,0
887,19,5,3,71.48612734,55.68052023,42,656313.1297,6173324.901,15211,97556,656325,6173325,42UXG,0
888,18,5,2,-57.56931948,-19.61740713,21,440302.8802,-2169244.066,8010,382308,440295,-2169255,21KVU,0
889,18,5,2,26.05420658,-9.092471334,35,396066.0941,-1005211.146,6536,333507,396075,-1005225,35LLL,0
890,18,5,2,-98.57194629,50.89173547,14,530106.1468,5637872.841,11004,115404,530115,5637885,14UNB,0
891,21,5,5,-56.34889608,-24.11758022,21,566165.1255,-2667398.025,12206,398913,566175,-2667405,21KWP,0
892,21,5,5,-56.63552298,-24.02733947,21,537063.6817,-2657301.405,11236,398576,537075,-2657295,21KWP,0
893,18,5,2,114.8609701,-2.20358304,50,262098.891,-243734.1508,2070,291458,262095,-243735,50MKC,0
894,19,5,3,-166.5902507,65.98191266,3,427779.0625,7318809.532,4259,19373,427785,7318815,03WVP,0
895,20,5,4,81.66498289,59.23343994,44,537945.4811,6566235.371,11265,81125,537945,6566235,44VNL,0
896,18,5,2,-51.47500017,-14.24856784,22,448759.4571,-1575269.237,8292,362508,448755,-1575255,22LDK,0
897,20,5,4,-71.53848285,-52.57213373,19,327976.8248,-5827702.698,4266,504256,327975,-5827695,19FCB,0
898,20,5,4,-66.81012311,-13.47740076,19,737062.9278,-1490986.88,17902,359699,737055,-1490985,19LGF,0
899,20,5,4,66.86200842,61.51310641,42,386249.241,6821807.317,6208,75940,386235,6821805,42VUP,0
900,18,5,2,39.71522341,-16.23089555,37,576436.0657,-1794609.382,12548,359820,576435,-1794615,37LEC,0
901,21,5,5,-57.34693048,-29.93234833,21,466516.5824,-3311339.621,8884,420377,466515,-3311325,21JVG,0
902,18,5,2,-114.5747095,57.93415192,11,643601.3739,6423955.326,14787,79202,643605,6423945,11VPE,15
903,19,5,3,-81.20239836,49.67573387,17,485397.3781,5502597.989,9513,126580,485385,5502585,17UMR,0
904,21,5,5,-97.14881362,54.35317813,14,620308.2806,6024397.189,14010,102520,620295,6024405,14UPF,0
905,21,5,5,-118.6855537,66.87413616,11,426133.3519,7418348.575,7538,46055,426135,7418355,11WMQ,0
906,19,5,3,-118.0879867,63.73847959,11,446289.3684,7068330.092,8210,57722,446295,7068345,11VML,0
907,20,5,4,153.9607851,63.10475344,56,548490.4144,6997623.224,11617,53413,548505,6997635,56VNR,0
908,20,5,4,-57.78286417,-28.83201831,21,423624.8464,-3189626.551,7454,416320,423615,-3189615,21JVJ,0
909,21,5,5,-116.3749175,59.90574997,11,534964.4343,6641079.874,11166,71964,534975,6641085,11VNG,0
910,19,5,3,-82.32371448,52.7245931,17,410602.9012,5842456.295,7020,115251,410595,5842455,17UMU,0
911,20,5,4,-58.42857639,-20.47900105,21,351008.9237,-2265138.948,5034,385504,351015,-2265135,21KUT,0
912,18,5,2,130.7433525,42.39376572,52,643488.823,4694969.143,14783,116835,643485,4694955,52TFN,0
913,21,5,5,-65.40482969,-14.62616121,20,240952.3384,-1618351.777,1365,360613,240945,-1618365,20LKJ,0
914,21,5,5,-58.26009251,-20.96189334,21,368998.9595,-2318445.685,5633,387281,368985,-2318445,21KUS,0
915,21,5,5,-60.1798899,-32.83066307,20,763989.2923,-3636038.518,18800,427869,763995,-3636045,20HQJ,0
916,18,5,2,35.39894938,49.01436922,36,675407.6242,5431825.887,15847,82273,675405,5431815,36UXV,0
917,18,5,2,71.16589411,23.37341795,42,721385.2498,2586518.582,17380,217116,721395,2586525,42QYL,0
918,18,5,2,-59.55957703,-36.45182161,21,270611.8485,-4037109.39,2354,444570,270615,-4037115,21HTV,0
919,18,5,2,138.8566933,-26.79432435,54,286936.2117,-2965452.103,2898,382182,286935,-2965455,54JTR,0
920,19,5,3,-94.12716873,52.32604069,15,423183.9292,5797900.482,7440,113404,423195,5797905,15UVU,0
921,18,5,2,-74.70866898,-8.052805864,18,532100.4309,-890147.0612,11070,339671,532095,-890145,18MWS,0
922,20,5,4,113.4398048,24.94224559,49,746363.2606,2760765.611,18212,201308,746355,2760765,49RGH,0
923,19,5,3,-113.3590434,59.5237549,12,366549.7761,6600743.011,5552,73309,366555,6600735,12VUM,0
924,21,5,5,-59.51837915,-28.97093766,21,254599.2153,-3207379.112,1820,416912,254595,-3207375,21JTJ,0
925,19,5,3,77.36122919,60.45618567,43,629867.5922,6704545.867,14329,76515,629865,6704535,43VFH,0
926,18,5,2,-66.11323387,5.49072174,19,819894.506,607679.938,20663,289744,819885,607665,19NHG,0
927,18,5,2,-112.856651,60.28598403,12,397344.5472,6684706.019,6578,70510,397335,6684705,12VUM,0
928,19,5,3,66.54873678,59.22336834,42,360102.7806,6567496.374,5337,84417,360105,6567495,42VUL,0
929,1,5,1,45.6645006,66.7052621,38,529323.768,7398680.349,10978,56711,529335,7398675,38WNV,0
930,19,5,3,-79.83758879,8.625710573,17,627902.3061,953666.8033,14264,278211,627915,953655,17PPK,0
931,18,5,2,33.00068394,7.831733541,36,500075.4,865695.809,10003,234477,500085,865695,36NWP,0
932,20,5,4,-4.467755355,13.97448424,30,341463.0627,1545394.848,4716,181820,341475,1545405,30PUA,0
933,18,5,2,113.708101,-23.93985722,49,775641.0323,-2650212.538,19188,381674,775635,-2650215,49KGP,0
934,19,5,3,-70.2549333,6.017869932,19,361110.8362,665339.4307,5371,287822,361125,665325,19NCG,0
935,19,5,3,-95.5810659,53.07378904,15,327095.4006,5883593.222,4237,110548,327105,5883585,15UUU,0
936,18,5,2,138.7097103,-24.99803616,54,268844.0066,-2766683.347,2295,375556,268845,-2766675,54JTT,0
937,18,5,2,-20.33768755,63.98137403,27,532416.257,7095106.995,11081,70164,532425,7095105,27WWM,0
938,18,5,2,-82.00251727,32.9142051,17,406256.5056,3642221.448,6875,188592,406245,3642225,17SMS,0
939,20,5,4,66.43089634,62.25057163,42,366569.0854,6904742.656,5552,73175,366555,6904755,42VUQ,0
940,19,5,3,-94.0654726,55.22947443,15,432234.1805,6120845.195,7741,102639,432225,6120855,15UVB,0
941,19,5,3,-105.5503828,64.87416249,13,473924.0075,7194543.754,9131,60181,473925,7194555,13WDN,0
942,21,5,5,113.4838184,-1.980274699,49,776309.7798,-219087.7843,19210,300636,776295,-219075,49MGT,0
943,19,5,3,-85.85885857,51.59155213,16,579049.7612,5716227.955,12635,119459,579045,5716215,16UEC,0
944,21,5,5,-57.09589643,-24.06365967,21,490251.0717,-2661277.906,9675,398709,490245,-2661285,21KVP,0
945,18,5,2,140.6223143,-25.14530937,54,461932.6149,-2781091.118,8731,376037,461925,-2781105,54JVT,0
946,18,5,2,70.6750395,29.1682161,42,662896.1545,3227783.467,15430,195741,662895,3227775,42RXT,0
947,18,5,2,59.70027071,43.61690756,40,717883.9278,4832868.191,17263,145572,717885,4832865,40TGP,0
948,19,5,3,117.4116633,72.50060936,50,513816.2419,8044820.051,10461,15173,513825,8044815,50XNF,0
