ID,Stratum,Long,Lat,VEG-DIST-STATUS,VEG-ANOM-MAX,VEG-IND-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-DUR,VEG-DIST-COUNT,GEN-DIST-STATUS,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-DUR,GEN-DIST-COUNT
195,3,140.2834742,35.66431493,0,0,0,NA,0,0,200,54,0,0,1094,0,0,0,NA,0,0,0,0,1094
196,3,-113.2675389,53.55620181,0,0,0,NA,0,0,200,81,0,0,1046,0,0,0,NA,0,0,0,0,1065
197,5,115.1517429,27.70228837,6,54,11742,20230415,19,260,79,25,1,0,1094,0,0,0,NA,0,0,0,0,1094
198,4,105.0490877,23.34580958,0,0,0,NA,0,0,200,82,0,0,1086,0,0,0,NA,0,0,0,0,1073
199,5,-75.64876249,3.198273679,0,0,0,NA,0,0,200,93,0,0,1078,0,0,0,NA,0,0,0,0,1091
200,4,-69.47517112,-15.31319047,0,0,0,NA,0,0,200,56,0,0,1071,0,0,0,NA,0,0,0,0,1090
201,3,105.4788975,31.72074214,0,0,0,NA,0,0,200,97,0,0,1061,0,0,0,NA,0,0,0,0,1093
202,9,101.620613280469,-1.54962847731247,6,71,9113,20230321,13,270,99,28,1,0,1079,0,0,0,NA,0,0,0,0,1095
203,9,-59.29122039,-23.56080188,6,50,2352,20231108,8,50,88,38,1,0,1091,8,120,2460,20231108,7,45,1,0,1091
204,7,24.57686217,45.19469545,0,0,0,NA,0,0,200,100,0,0,1094,0,0,0,NA,0,0,0,0,1094
205,9,-103.2909812,54.60857218,6,51,19596,20230716,23,93,66,15,1,0,1019,8,84,27663,20230716,23,93,1,0,1062
206,6,101.1283388,28.53572985,0,0,0,NA,0,0,200,90,0,0,1094,0,0,0,NA,0,0,0,0,1094
207,1,38.53700628,-13.5312769,0,0,0,NA,0,0,200,98,0,0,1080,0,0,0,NA,0,0,0,0,1095
208,9,-117.8551744,56.41525326,0,0,0,NA,0,0,200,96,0,0,1021,8,304,400,20230303,2,6,2,0,1021
209,9,105.0836395,24.03075187,0,0,0,NA,0,0,200,100,0,0,1093,0,0,0,NA,0,0,0,0,1093
210,8,20.54615187,-12.77761108,3,29,5562,20230903,17,96,61,32,1,0,1071,7,18,600,20230903,6,16,2,0,1092
211,7,-90.57058931,52.92011236,0,0,0,NA,0,0,200,87,0,0,1024,0,0,0,NA,0,0,0,0,1046
